name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
cincinnati,6/3/24,81.8,64.2,72.2,83.8,64.2,72.6,65.6,81.7,0,0,0,,0,0,4.7,6.8,212,1013.4,59,6.1,55.8,4.9,2,10,2024-06-03T06:13:08,2024-06-03T20:59:55,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/4/24,86.8,62.8,74.1,90.8,62.8,75.4,66.4,78.7,0.001,100,4.17,rain,0,0,26.4,11,159,1010.6,40.4,7.3,95.1,8.3,4,30,2024-06-04T06:12:50,2024-06-04T21:00:33,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/5/24,83.1,67.6,75.2,88,67.6,76,68.7,81.1,0.522,100,8.33,rain,0,0,30,14.2,206.1,1006.3,62.6,9.3,67.7,5.9,2,30,2024-06-05T06:12:34,2024-06-05T21:01:09,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/6/24,81.6,67.7,75.1,81.7,67.7,75.1,61.9,67,0.003,100,4.17,rain,0,0,27.1,12.4,257.2,1005,48.3,9,93.8,8,6,10,2024-06-06T06:12:19,2024-06-06T21:01:44,0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/7/24,79.6,57.4,70.6,79.6,57.4,70.6,49.3,48.8,0,0,0,,0,0,28.5,15,287.9,1009.4,17.9,9.9,111.2,9.5,6,10,2024-06-07T06:12:07,2024-06-07T21:02:18,0.04,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/8/24,79.2,53.5,66.6,79.2,53.5,66.6,57.2,73.2,0,0,0,,0,0,22.1,11.8,212,1011.9,41.5,9.4,54.2,4.7,2,10,2024-06-08T06:11:57,2024-06-08T21:02:51,0.07,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/9/24,78.8,61.9,71.7,78.8,61.9,71.7,54.5,57,0,0,0,,0,0,19.5,10.6,310.5,1009.9,51.8,9.9,107.2,9.3,6,10,2024-06-09T06:11:48,2024-06-09T21:03:22,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/10/24,69.4,53.3,62.2,69.4,53.3,62.2,51.3,68.7,0,0,0,,0,0,25.4,14.9,340.5,1011.2,39.1,9.9,111,9.6,6,10,2024-06-10T06:11:42,2024-06-10T21:03:52,0.13,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/11/24,76.3,48,62.6,76.3,48,62.6,49.6,67,0,0,0,,0,0,5.8,7,128,1015.5,9.4,9.2,103.6,8.9,6,10,2024-06-11T06:11:37,2024-06-11T21:04:20,0.17,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/12/24,82.1,52.7,68.2,81.3,52.7,68.1,53,62.7,0,0,0,,0,0,3.4,6.5,216,1016.4,5.2,9.3,102.8,9,6,10,2024-06-12T06:11:34,2024-06-12T21:04:47,0.2,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/13/24,86.9,57.3,72.7,86.9,57.3,72.6,58.5,64.6,0,0,0,,0,0,17.2,11.4,205.8,1014.7,4,9.6,98.7,8.5,6,10,2024-06-13T06:11:33,2024-06-13T21:05:12,0.23,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/14/24,87.4,66.6,76.6,91.6,66.6,77.6,64.1,67.2,0.141,100,20.83,rain,0,0,21.7,10.1,314.7,1013.3,50.7,9.4,58.3,5,2,30,2024-06-14T06:11:34,2024-06-14T21:05:36,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/15/24,83.9,60.5,73.5,81.9,60.5,72.9,51.5,49.5,0,0,0,,0,0,18.3,10.1,65.4,1018.4,12.8,9.9,102.1,8.9,6,10,2024-06-15T06:11:36,2024-06-15T21:05:58,0.29,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/16/24,91,56.5,74.1,92.9,56.5,74.5,59.4,63.6,0,0,0,,0,0,10.3,7.1,147.2,1017,5.6,9.8,100.7,8.7,6,10,2024-06-16T06:11:41,2024-06-16T21:06:19,0.33,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/17/24,93.6,71.1,82.2,102.9,71.1,86.1,70.7,70.1,0,0,0,,0,0,21.2,13.4,204.5,1017,11,8,100.3,8.8,5,60,2024-06-17T06:11:47,2024-06-17T21:06:37,0.36,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/18/24,91.7,72.3,82.3,97.8,72.3,85.9,71.8,72.2,0.002,100,4.17,rain,0,0,10.3,9.6,196.7,1019.6,16.8,8.7,96.2,8.2,5,30,2024-06-18T06:11:55,2024-06-18T21:06:54,0.39,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/19/24,88.7,74.2,81.1,99,74.2,85.5,73.4,78.3,0,0,0,,0,0,6.9,7.8,170.1,1022.9,18.1,6.8,91.8,8,5,60,2024-06-19T06:12:04,2024-06-19T21:07:10,0.42,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/20/24,90.8,71.3,81.2,96,71.3,84.2,70.8,73.1,0,0,0,,0,0,4.7,6.1,224.2,1024.6,26.3,7,92.4,8.1,4,30,2024-06-20T06:12:16,2024-06-20T21:07:23,0.46,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/21/24,94.3,70.3,82.8,97.3,70.3,84.8,68,64,0,0,0,,0,0,23,10,286.3,1022.2,21,8.5,104,9.3,4,10,2024-06-21T06:12:29,2024-06-21T21:07:35,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/22/24,92.8,70.6,82,96.9,70.6,84.1,68.7,67,0,0,0,,0,0,19.7,11.8,226.1,1016.3,23.9,7,102.1,8.9,5,10,2024-06-22T06:12:44,2024-06-22T21:07:45,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/23/24,85.7,76.5,80.6,93.5,76.5,82.9,70.2,71.3,0.079,100,20.83,rain,0,0,30.6,18,238.2,1008.8,55.3,8.7,47,4.1,3,60,2024-06-23T06:13:00,2024-06-23T21:07:54,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/24/24,87.6,65,77.3,86.8,65,77.2,61.2,59.6,0,0,0,,0,0,19.7,12,357.2,1013.4,30.4,9.9,140.9,12.3,6,10,2024-06-24T06:13:18,2024-06-24T21:08:00,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/25/24,87.1,62.1,75.7,91.8,62.1,76.8,63.8,68.6,0,0,0,,0,0,34.2,18.9,203.8,1012.9,23.4,9.4,110.5,9.5,5,60,2024-06-25T06:13:38,2024-06-25T21:08:05,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/26/24,82,70.9,74.8,85.1,70.9,75.3,67.5,78.5,0.476,100,16.67,rain,0,0,17.2,12.4,230.4,1010.5,49.1,9.7,34.6,3.1,1,10,2024-06-26T06:13:59,2024-06-26T21:08:07,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/27/24,84.9,62.4,73.8,84.4,62.4,73.7,61.8,70.6,0,0,0,,0,0,18.4,9.8,35.2,1012.7,48,6.8,110.9,9.6,6,10,2024-06-27T06:14:22,2024-06-27T21:08:08,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/28/24,89.8,61.3,76.5,93.9,61.3,77.8,63.8,67.6,0,0,0,,0,0,21.6,14.3,144.4,1013.2,16.7,9.7,91.5,7.7,5,10,2024-06-28T06:14:47,2024-06-28T21:08:07,0.75,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/29/24,87.7,72.2,81.1,98,72.2,86.2,73.2,77.5,0.222,100,25,rain,0,0,42.5,12.6,211.2,1013.9,40.7,8.8,41.8,3.6,2,60,2024-06-29T06:15:12,2024-06-29T21:08:04,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,6/30/24,85.7,70.4,77.4,86.5,70.4,77.7,64.6,68,0,0,0,,0,0,26.9,16.2,347.3,1018.4,24.9,8.7,77.7,6.8,5,30,2024-06-30T06:15:40,2024-06-30T21:07:59,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/1/24,78.1,56,67.9,78.1,56,67.9,51.3,58.1,0,0,0,,0,0,26.9,14.8,54.5,1022.8,10.4,9.8,79.2,6.8,6,10,2024-07-01T06:16:08,2024-07-01T21:07:53,0.85,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/2/24,88.4,53,72,89.8,53,72.3,57.7,64.3,0,0,0,,0,0,20.8,10,150,1018.3,8.7,9.9,101.5,8.6,4,10,2024-07-02T06:16:38,2024-07-02T21:07:44,0.88,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/3/24,91,73.9,80.5,100.4,73.9,83.6,71.7,75.9,0.272,100,20.83,rain,0,0,27.5,17.9,204.3,1015.3,46.6,8.6,89,7.6,4,30,2024-07-03T06:17:10,2024-07-03T21:07:34,0.92,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/4/24,83.9,71.8,77.7,91.9,71.8,79.4,74,88.5,0.322,100,37.5,rain,0,0,19.7,13.4,195.4,1013.1,64.4,7.2,41.9,3.7,1,60,2024-07-04T06:17:42,2024-07-04T21:07:21,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/5/24,85.1,70.3,76.1,90.3,70.3,77.4,70.9,85.2,0.22,100,58.33,rain,0,0,25.3,15,286.1,1010.2,73.1,6.3,47.1,4.1,2,30,2024-07-05T06:18:16,2024-07-05T21:07:07,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/6/24,84.5,64.4,75.7,85,64.4,76,63.5,68.3,0.015,100,29.17,rain,0,0,21.9,9.6,270.2,1014.1,22.1,9.6,101.6,8.9,6,10,2024-07-06T06:18:52,2024-07-06T21:06:50,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/7/24,88.5,63.3,75.8,88.4,63.3,76.1,63.6,69.7,0,0,0,,0,0,3.4,4.7,353.9,1016.7,29.9,7.5,96.7,8.3,5,10,2024-07-07T06:19:28,2024-07-07T21:06:32,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/8/24,88.8,66.1,78,92.9,66.1,79.5,66.5,70.2,0.001,100,4.17,rain,0,0,20.8,9.2,161.8,1015.9,22.8,8.7,116.2,10.2,5,10,2024-07-08T06:20:05,2024-07-08T21:06:12,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/9/24,87.9,71.4,79.5,96.2,71.4,83.1,71.6,77.6,0.083,100,16.67,rain,0,0,32.2,10.5,54.7,1012.2,40.2,8.8,47.2,4.1,2,10,2024-07-09T06:20:44,2024-07-09T21:05:50,0.12,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/10/24,82.9,68.6,74.4,89.3,68.6,74.7,65.7,75.9,0.219,100,29.17,rain,0,0,35.4,20,247.5,1009.2,76.6,9,43.4,3.8,2,10,2024-07-10T06:21:24,2024-07-10T21:05:26,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/11/24,88.8,64.4,76.5,89.8,64.4,77,64.6,70.2,0.032,100,4.17,rain,0,0,21.9,10.9,22,1016.8,40.9,9.6,105.2,9.1,5,10,2024-07-11T06:22:04,2024-07-11T21:05:00,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/12/24,87.8,67.2,77.6,92.5,67.2,79.2,68.8,76.4,0.082,100,12.5,rain,0,0,17.2,7.5,27.5,1018.6,37.9,8.3,87,7.5,4,30,2024-07-12T06:22:46,2024-07-12T21:04:32,0.22,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/13/24,91.8,68.4,79.9,94.4,68.4,81.5,68.3,71.6,0,0,0,,0,0,6.9,9.9,300,1020.7,26.7,6.6,99.7,8.5,5,30,2024-07-13T06:23:28,2024-07-13T21:04:03,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/14/24,92.4,66.8,76.6,98.4,66.8,78.2,69,79.4,0.516,100,12.5,rain,0,0,40.3,22.3,255,1018.5,24.1,7.8,168.8,14.7,8,60,2024-07-14T06:24:12,2024-07-14T21:03:31,0.28,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/15/24,92.8,71.1,82.3,99.2,71.1,85.4,70.1,69.4,0,0,0,,0,0,23.9,15,228.3,1013.2,14,9,244.7,21.1,8,60,2024-07-15T06:24:56,2024-07-15T21:02:58,0.31,Clear,Clear conditions throughout the day.,clear-day,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/16/24,91.7,74,82.4,94.9,74,84.5,67,60.6,0.003,100,4.17,rain,0,0,37,19.7,249.3,1011.2,23.5,9.8,194.7,16.7,8,30,2024-07-16T06:25:41,2024-07-16T21:02:23,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/17/24,88.2,73.1,78.3,93,73.1,79.5,70.3,77.5,0.15,100,12.5,rain,0,0,37.8,12.2,255.7,1012.3,57.5,9.7,166,14.2,6,30,2024-07-17T06:26:27,2024-07-17T21:01:46,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/18/24,82,64.5,73.3,81.8,64.5,73.2,57.1,57.9,0,0,0,,0,0,21.9,13.3,3.6,1017.7,19.8,9.9,265.2,22.9,8,10,2024-07-18T06:27:14,2024-07-18T21:01:07,0.41,Clear,Clear conditions throughout the day.,clear-day,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/19/24,82.7,58.1,71.1,82,58.1,70.9,56.6,63.8,0,0,0,,0,0,20.8,8,31.1,1020.2,6.9,9.6,259.1,22.5,8,10,2024-07-19T06:28:01,2024-07-19T21:00:26,0.44,Clear,Clear conditions throughout the day.,clear-day,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/20/24,86.6,59.7,73.4,85.5,59.7,73.1,58.2,63,0,0,0,,0,0,17.2,7.1,355.6,1018.7,14.9,9.8,240.3,20.8,8,10,2024-07-20T06:28:49,2024-07-20T20:59:44,0.48,Clear,Clear conditions throughout the day.,clear-day,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/21/24,82.5,65.1,73.9,84.3,65.1,74.2,61.9,67.4,0,0,0,,0,0,6.9,8.6,32.5,1017.9,62.1,9.8,97.2,8.4,4,10,2024-07-21T06:29:38,2024-07-21T20:59:00,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/22/24,85.3,66.5,74.7,87.2,66.5,75.3,65.4,74.4,1.387,100,33.33,rain,0,0,17.2,11.1,16.6,1015.9,78,8.9,166.1,14.5,7,10,2024-07-22T06:30:27,2024-07-22T20:58:14,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/23/24,86.5,67,76,88.2,67,76.6,66.6,75.6,0.043,100,8.33,rain,0,0,17.2,8.4,289.7,1017,47.2,7.3,221.2,19.1,8,30,2024-07-23T06:31:17,2024-07-23T20:57:27,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/24/24,87.2,65.6,74.5,90.2,65.6,75.3,67.4,80.4,0.057,100,16.67,rain,0,0,30.5,11.3,269.4,1019.6,33,6.8,202.3,17.5,7,30,2024-07-24T06:32:07,2024-07-24T20:56:37,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/25/24,87.1,66.7,75.4,88.5,66.7,76.1,66.2,76.3,0.001,100,4.17,rain,0,0,11.4,11.5,354.9,1020.9,41,4.7,202.6,17.7,7,10,2024-07-25T06:32:58,2024-07-25T20:55:47,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/26/24,84.1,63.9,73.4,83.1,63.9,73.2,59.9,66.7,0,0,0,,0,0,19.7,10.1,50.1,1020.6,14.7,8,245.9,21.5,8,10,2024-07-26T06:33:49,2024-07-26T20:54:54,0.69,Clear,Clear conditions throughout the day.,clear-day,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/27/24,88.7,59.2,73.4,86.7,59.2,73,57.9,63,0,0,0,,0,0,8.1,7.2,39.5,1019.4,7.3,9.4,245,21.2,8,10,2024-07-27T06:34:41,2024-07-27T20:54:00,0.75,Clear,Clear conditions throughout the day.,clear-day,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/28/24,86.1,64,73.2,91.5,64,73.6,67.2,82.8,0.773,100,25,rain,0,0,13.9,12.6,189.5,1018.1,51.1,7.7,120.1,10.5,5,10,2024-07-28T06:35:33,2024-07-28T20:53:04,0.76,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/29/24,85.1,72.8,77.8,91.8,72.8,80.2,72.4,84,0.065,100,12.5,rain,0,0,12.8,10.7,191.5,1014.4,85.1,8.8,100.9,8.5,4,30,2024-07-29T06:36:25,2024-07-29T20:52:07,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/30/24,88.8,71,79.8,93.9,71,82,71.1,76.7,0.084,100,16.67,rain,0,0,19.7,12.1,249.3,1011.4,51.5,9,173.4,15,7,30,2024-07-30T06:37:18,2024-07-30T20:51:09,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,7/31/24,86.6,69.3,75.7,94.8,69.3,77.4,71,85.7,0.369,100,25,rain,0,0,32.2,16.3,206.4,1015,55.5,8.8,147.6,12.9,7,60,2024-07-31T06:38:11,2024-07-31T20:50:08,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,8/1/24,91.6,69.1,77.5,103.1,69.1,81,71.7,83.7,0.079,100,12.5,rain,0,0,28.2,18.5,224.7,1015.3,58.6,8.5,148.8,12.8,8,75,2024-08-01T06:39:04,2024-08-01T20:49:07,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,8/2/24,81.5,67.9,75.1,85.1,67.9,75.2,70.7,86.8,0.062,100,16.67,rain,0,0,32.2,8.4,219.8,1012.4,76.4,6.7,86.3,7.3,4,60,2024-08-02T06:39:58,2024-08-02T20:48:04,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,8/3/24,88.4,68,77.5,93.5,68,79.2,68.7,76.2,0.006,100,12.5,rain,0,0,19.7,12.1,339.3,1012.2,71.4,8.7,213.8,18.5,9,60,2024-08-03T06:40:52,2024-08-03T20:46:59,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,8/4/24,90.6,69,79.1,94.2,69,81.1,69.6,75.8,0,0,0,,0,0,4.7,7.1,152.9,1015.6,26.9,6,193.7,16.7,7,30,2024-08-04T06:41:46,2024-08-04T20:45:53,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,8/5/24,92.5,68.7,80.6,97.8,68.7,83.2,69.7,73,0,0,0,,0,0,20.2,9.6,248.1,1017,13.7,6.4,214.4,18.5,7,30,2024-08-05T06:42:40,2024-08-05T20:44:46,0.04,Clear,Clear conditions throughout the day.,clear-day,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,8/6/24,93.3,70,81.6,99.4,70,84.8,70.7,72.6,0,0,0,,0,0,19,12.5,238.8,1012.9,8.5,6.7,240.2,20.7,8,30,2024-08-06T06:43:34,2024-08-06T20:43:37,0.07,Clear,Clear conditions throughout the day.,clear-day,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,8/7/24,87.5,73,78.7,92.5,73,80.2,69.9,75.8,0.019,100,4.17,rain,0,0,23,14.7,31,1010.3,65.1,9.5,198.4,16.9,8,10,2024-08-07T06:44:28,2024-08-07T20:42:28,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,8/8/24,87.4,67.8,77.4,92.3,67.8,79.4,68.3,74.7,0,0,0,,0,0,20.8,9.7,12.6,1010,41.5,9,178.5,15.2,6,10,2024-08-08T06:45:23,2024-08-08T20:41:17,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,8/9/24,85.3,70.4,77.6,86,70.4,77.9,62.8,61.7,0,0,0,,0,0,21.5,13,325.7,1012.4,30.9,9.9,199.2,17.1,7,10,2024-08-09T06:46:18,2024-08-09T20:40:04,0.17,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,8/10/24,78.8,60,69.9,78.8,60,69.9,54.4,60,0,0,0,,0,0,20.8,11.5,298.1,1019.3,15.6,9.9,233.6,20.2,8,10,2024-08-10T06:47:12,2024-08-10T20:38:51,0.2,Clear,Clear conditions throughout the day.,clear-day,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,8/11/24,78.6,56.2,68.3,78.6,56.2,68.3,54.4,65.1,0,0,0,,0,0,19.1,10.2,320,1019.9,27.2,9.7,196.4,17.1,8,10,2024-08-11T06:48:07,2024-08-11T20:37:36,0.24,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,8/12/24,81.9,55.2,69.8,81.4,55.2,69.7,55.8,65.3,0,0,0,,0,0,5.8,9.6,18.6,1019.5,12.2,9.6,221.6,19.2,7,10,2024-08-12T06:49:02,2024-08-12T20:36:20,0.25,Clear,Clear conditions throughout the day.,clear-day,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,8/13/24,85.7,64,74.2,84.3,64,74,60.2,64.8,0,0,0,,0,0,6.9,4.8,14.7,1019,46.9,9.9,171.4,14.7,8,10,2024-08-13T06:49:57,2024-08-13T20:35:03,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,8/14/24,89.1,60.8,74.7,87.4,60.8,74.3,59.1,63.3,0,0,0,,0,0,8.1,8.7,33.7,1019.4,13.5,9.1,209.5,18.1,8,10,2024-08-14T06:50:52,2024-08-14T20:33:45,0.33,Clear,Clear conditions throughout the day.,clear-day,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
cincinnati,8/15/24,87.7,61.6,74,86.6,61.6,73.9,60,65.4,0.129,100,8.33,rain,0,0,20.8,9.6,95.5,1017.2,19.8,9,101.7,8.7,5,10,2024-08-15T06:51:46,2024-08-15T20:32:26,0.37,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"F7513,KI69,KLUK,72421093814,KCVG,72429793812,99999900458"
